Application_ID,D_O_B,SEX,H_Qual,TH_CENT_CH,SEC_TH_CEN,CATEGORY,Rollno,cent_allot,cent_add,examDate,batch,rep_time
9799992,01-12-2003,F,XII,CTT,NEL,OBC,,,,,,
9799997,05-06-2000,M,XII,CTT,NEL,OBC,,,,,,
9799999,01-01-1999,F,XII,CTT,NEL,OBC,,,,,,
9800003,01-01-2004,M,XII,CTT,NEL,OBC,,,,,,
9800016,01-01-2001,F,XII,CTT,NEL,OBC,,,,,,
9800018,01-01-2002,M,XII,CTT,NEL,OBC,,,,,,
9800023,6/15/2001,M,XII,CTT,NEL,OBC,,,,,,
9800030,7/15/2001,F,XII,CTT,NEL,OBC,,,,,,
9800037,1/13/2001,M,XII,CTT,NEL,OBC,,,,,,
9800044,01-01-2000,F,XII,CTT,NEL,OBC,,,,,,
9800047,01-01-2003,M,XII,CTT,NEL,OBC,,,,,,
9800053,05-01-2001,F,XII,CTT,NEL,OBC,,,,,,
9800058,08-06-2001,F,XII,CTT,NEL,OBC,,,,,,
9800064,8/18/2001,F,XII,CTT,NEL,OBC,,,,,,
9800068,6/21/2004,F,XII,CTT,NEL,ST,,,,,,
9800461,10-07-1992,F,GRAD,VIZ,VIZI,ST,,,,,,
9800464,05-05-1990,F,GRAD,VIZ,VIZI,ST,,,,,,
9800466,07-01-1985,F,GRAD,VIZ,VIZI,ST,,,,,,
9800471,8/30/2005,F,UX,VIZ,VIZI,ST,,,,,,
9800476,3/18/2001,M,OTH,VIZ,VIZI,ST,,,,,,
9800479,5/18/1978,M,X,VIZ,VIZI,ST,,,,,,
9800481,08-12-1996,M,OTH,VIZ,VIZI,ST,,,,,,
9800485,07-01-1995,F,OTH,VIZ,VIZI,ST,,,,,,
9800488,03-06-2005,F,X,VIZ,VIZI,ST,,,,,,
9800490,06-04-1987,M,GRAD,VIZ,VIZI,ST,,,,,,
9800494,04-05-1989,M,GRAD,VIZ,VIZI,ST,,,,,,
9800499,2/19/1993,M,OTH,VIZ,VIZI,ST,,,,,,
9800502,07-03-1989,M,GRAD,VIZ,VIZI,ST,,,,,,
9800505,12-03-1993,F,XII,VIZ,VIZI,ST,,,,,,
9800511,08-07-1991,M,OTH,VIZ,VIZI,ST,,,,,,
9800514,07-02-1997,M,OTH,VIZ,VIZI,ST,,,,,,
9800516,02-06-1993,M,OTH,VIZ,VIZI,ST,,,,,,
9800520,07-12-1995,M,OTH,VIZ,VIZI,ST,,,,,,
9800527,04-02-1982,M,GRAD,VIZ,VIZI,ST,,,,,,
9800532,9/30/2003,M,UX,VIZ,VIZI,ST,,,,,,
9800533,04-08-2004,F,X,VIZ,VIZI,ST,,,,,,
9800534,03-04-2002,F,XII,VIZ,VIZI,ST,,,,,,
9801475,05-01-1996,F,GRAD,KPM,VLR,OBC,,,,,,
9801481,11/30/2000,M,XII,KPM,VLR,OBC,,,,,,
9801483,8/13/1996,F,GRAD,KPM,VLR,OBC,,,,,,
9801489,05-09-1994,M,GRAD,KPM,VLR,OBC,,,,,,
9801499,5/15/2000,M,XII,KPM,VLR,OBC,,,,,,
9801505,11/15/2000,M,XII,KPM,VLR,OBC,,,,,,
9802129,5/25/2000,M,XII,KARN,NIZA,SC,,,,,,
9802134,07-07-2000,M,X,KARN,NIZA,OBC,,,,,,
9802141,4/24/1998,M,XII,KARN,NIZA,OBC,,,,,,
9802145,1/14/1992,F,GRAD,KARN,NIZA,OBC,,,,,,
9802149,11/15/2000,M,X,KARN,NIZA,OBC,,,,,,
9802151,2/18/2000,M,X,KARN,NIZA,OBC,,,,,,
9802491,05-10-1994,F,GRAD,VIZ,VIZI,ST,,,,,,
9802497,04-04-2002,F,X,VIZ,VIZI,ST,,,,,,
9802503,06-05-2000,M,X,VIZ,VIZI,ST,,,,,,
9802634,8/14/2001,M,X,KARN,NIZA,OBC,,,,,,
9802639,12-12-1990,M,XII,KARN,NIZA,OBC,,,,,,
9802644,05-04-1993,M,XII,KARN,NIZA,SC,,,,,,
9802650,8/24/2002,M,X,KARN,NIZA,OBC,,,,,,
9802652,01-01-2000,M,X,KARN,NIZA,SC,,,,,,
9802657,08-12-1996,M,GRAD,KARN,NIZA,OBC,,,,,,
9802662,8/19/1988,M,XITI,KARN,NIZA,SC,,,,,,
9802676,7/20/2001,M,X,KARN,NIZA,SC,,,,,,
9802684,4/24/2002,M,X,KARN,NIZA,SC,,,,,,
9802685,8/22/1998,M,XII,KARN,NIZA,OBC,,,,,,
9802690,1/31/2005,F,UX,KARN,NIZA,OBC,,,,,,
9802738,06-04-2005,F,UX,KARN,NIZA,OBC,,,,,,
9802739,7/20/1996,M,XII,KARN,NIZA,OBC,,,,,,
9802741,1/25/2003,M,UX,KARN,NIZA,OBC,,,,,,
9802744,10/22/1982,M,UX,KARN,NIZA,OBC,,,,,,
9802873,08-10-2003,M,XII,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,2,11:00:00
9802883,07-01-1991,M,X,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,2,11:00:00
9802911,6/15/1993,M,GRAD,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,2,11:00:00
9802917,06-10-1998,M,X,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,2,11:00:00
9802920,6/22/2003,M,XII,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9802943,08-06-1993,M,XII,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9802953,02-09-1993,M,XII,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9802956,07-10-1999,M,X,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9802965,6/14/1999,M,X,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9802986,06-12-1999,M,X,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9803015,3/30/1987,M,GRAD,SIR,VIZ,OBC,,SIR,"Nexgen Computer Education, Arts College Road, Near RTC Complex, SRIKAKULAM - 532 001",29-09-2020,3,14:00:00
9803016,01-01-1991,F,X,KUN,PRA,OBC,,,,,,
9803404,01-01-2004,M,UX,KARN,NIZA,OBC,,,,,,
9803409,2/19/1999,M,XII,KARN,NIZA,OBC,,,,,,
9803414,06-04-2005,F,UX,KARN,NIZA,OBC,,,,,,
9803423,7/21/1995,M,GRAD,KARN,NIZA,SC,,,,,,
9803429,6/14/2000,M,X,KARN,NIZA,SC,,,,,,
9803435,08-04-2000,F,X,KARN,NIZA,OBC,,,,,,
9803891,07-12-1991,M,X,KARN,NIZA,SC,,,,,,
9803897,4/16/2000,M,X,KARN,NIZA,OBC,,,,,,
9803904,9/30/1999,F,XII,KARN,NIZA,SC,,,,,,
9803909,7/30/1996,M,XII,KARN,NIZA,SC,,,,,,
9803914,5/15/1998,F,XII,KARN,NIZA,OBC,,,,,,
9804816,5/17/1985,M,X,GUN,VIJ,SC,,,,,,
9806131,10/29/1990,M,GRAD,WGL,KHAM,OBC,,,,,,
9806911,1/27/2004,M,PD,WGL,KHAM,OBC,,,,,,
9807044,06-10-1994,M,XII,KARN,NIZA,OBC,,,,,,
9807073,8/13/2004,M,UX,KARN,NIZA,OBC,,,,,,
9807438,05-05-2002,F,X,KARN,NIZA,OBC,,,,,,
9807453,1/25/1988,M,X,KARN,NIZA,SC,,,,,,
9807750,4/30/1993,F,X,KARN,NIZA,OBC,,,,,,
9807771,01-01-2003,M,X,KARN,NIZA,SC,,,,,,
9808215,2/25/1997,M,GRAD,WGL,KHAM,ST,,,,,,
9808955,2/19/1999,M,GRAD,WGL,KHAM,OBC,,,,,,
9809270,06-05-1986,M,GRAD,ADI,NIZA,ST,,,,,,
9809806,4/20/1991,F,GRAD,WGOD,EGOD,GEN,,,,,,
9809816,9/20/1995,F,GRAD,WGOD,EGOD,GEN,,,,,,
9809866,7/21/1991,F,XII,WGL,KHAM,OBC,,,,,,
9809898,5/26/2005,M,X,WGL,KHAM,OBC,,,,,,
9810363,01-10-1990,F,XII,SOA,PBL,GEN,,,,,,
9810388,07-03-1992,M,X,SOA,PBL,GEN,,,,,,
9810403,08-01-2000,F,X,SOA,PBL,GEN,,,,,,
9810408,2/14/2004,F,UX,SOA,PBL,GEN,,,,,,
9810431,3/27/2001,F,X,SOA,PBL,GEN,,,,,,
9810438,8/28/2000,M,X,SOA,PBL,GEN,,,,,,
9810450,03-08-2004,M,UX,SOA,PBL,GEN,,,,,,
9810456,03-04-2005,F,UX,SOA,PBL,GEN,,,,,,
9810812,06-05-2005,F,UX,MED,ADI,OBC,,,,,,
9810843,3/13/2001,M,XII,KHAM,WGL,OBC,,,,,,
9810889,6/28/1995,M,XII,WGL,KHAM,OBC,,,,,,
9810896,12/27/1991,M,XII,WGL,KHAM,OBC,,,,,,
9810903,08-06-2000,F,XII,WGL,KHAM,OBC,,,,,,
9811050,06-06-2002,F,X,MED,RANG,OBC,,,,,,
9811062,01-01-2004,M,UX,MED,NALG,OBC,,,,,,
9811073,01-01-1994,M,UX,MED,KHAM,OBC,,,,,,
9811084,01-01-2005,M,UX,MED,WGL,OBC,,,,,,
9811096,01-01-2005,F,UX,MED,MAHB,OBC,,,,,,
9811111,12-06-2005,F,UX,MED,NIZA,OBC,,,,,,
9811122,01-01-2004,F,UX,MED,KARN,OBC,,,,,,
9811135,01-01-2005,M,UX,MED,NALG,OBC,,,,,,
9811137,02-06-2004,F,UX,SOA,PBL,GEN,,,,,,
9811140,01-01-2005,M,UX,MED,MAHB,OBC,,,,,,
9811142,2/27/2002,F,UX,SOA,PBL,GEN,,,,,,
9811149,08-10-2006,M,UX,MED,URHYD,OBC,,,,,,
9811151,01-01-2009,M,UX,MED,MAHB,OBC,,,,,,
9811156,12/21/2005,M,UX,MED,KHAM,OBC,,,,,,
9811157,08-10-1999,M,GRAD,ADI,NIZA,SC,,,,,,
9811160,8/18/2005,F,UX,MED,KHAM,OBC,,,,,,
9811163,05-08-1997,M,XII,ADI,NIZA,OBC,,,,,,
9811169,8/23/1990,M,GRAD,ADI,NIZA,OBC,,,,,,
9811171,7/17/2006,M,UX,MED,NALG,OBC,,,,,,
9811176,09-11-1999,M,XII,ADI,NIZA,OBC,,,,,,
9811184,06-05-1989,M,PD,ADI,NIZA,OBC,,,,,,
9811217,04-03-1984,M,GRAD,ADI,NIZA,OBC,,,,,,
9811218,05-01-1988,M,XII,ADI,NIZA,OBC,,,,,,
9811222,05-01-1997,M,XII,ADI,NIZA,ST,,,,,,
9811226,10-02-1986,M,GRAD,ADI,NIZA,OBC,,,,,,
9811231,02-08-1997,M,PD,ADI,NIZA,OBC,,,,,,
9811235,1/21/1999,M,XII,KARN,NIZA,OBC,,,,,,
9811240,11/30/1988,M,XII,ADI,NIZA,OBC,,,,,,
9811243,08-10-1993,M,GRAD,ADI,NIZA,OBC,,,,,,
9811247,11-09-1999,F,XII,ADI,NALG,GEN,,,,,,
9811253,08-06-2001,M,XII,ADI,NIZA,ST,,,,,,
9811257,3/16/1987,M,GRAD,ADI,NIZA,OBC,,,,,,
9811495,9/16/1994,M,UX,MED,MAHB,OBC,,,,,,
9811537,01-01-2005,M,UX,MED,NALG,OBC,,,,,,
9811546,01-01-2005,F,UX,MED,MAHB,OBC,,,,,,
9811557,01-01-2006,F,UX,MED,NALG,OBC,,,,,,
9811569,9/16/2004,M,UX,MED,KHAM,OBC,,,,,,
9811582,01-01-2005,F,UX,MED,KHAM,OBC,,,,,,
9811593,01-01-2006,F,UX,MED,WGL,OBC,,,,,,
9811601,4/25/2004,M,UX,MED,NALG,OBC,,,,,,
9811606,06-06-2005,F,UX,MAHB,URHYD,OBC,,,,,,
9811611,01-01-2004,M,UX,MED,KARN,OBC,,,,,,
9811624,7/13/1996,M,X,WGL,KARN,SC,,,,,,
9811631,01-01-2005,F,UX,MED,MAHB,OBC,,,,,,
9811638,01-01-2006,F,UX,MED,NIZA,OBC,,,,,,
9811645,01-01-2004,F,UX,MED,URHYD,OBC,,,,,,
9811655,03-01-2006,F,UX,MED,URHYD,OBC,,,,,,
9811668,8/25/1988,F,GRAD,WGL,KARN,OBC,,,,,,
9811748,07-05-1999,M,X,WGL,KARN,ST,,,,,,
9811761,01-01-1999,M,XII,WGL,KARN,ST,,,,,,
9811767,6/16/1998,M,XII,WGL,KARN,ST,,,,,,
9811791,04-06-1997,M,X,WGL,KARN,OBC,,,,,,
9811801,4/25/1982,M,X,WGL,KARN,OBC,,,,,,
9811806,01-01-1998,M,X,WGL,KARN,OBC,,,,,,
9811812,03-04-1992,M,X,WGL,KARN,OBC,,,,,,
9811822,02-08-1981,M,X,WGL,KARN,SC,,,,,,
9811835,2/15/2002,F,X,MED,RANG,OBC,,,,,,
9811838,02-11-1994,M,XITI,WGL,KARN,OBC,,,,,,
9811846,04-10-1989,M,X,WGL,KARN,OBC,,,,,,
9811851,4/15/1998,F,X,WGL,KARN,OBC,,,,,,
9811861,2/20/1993,F,X,WGL,KARN,OBC,,,,,,
9811868,7/14/1995,M,X,WGL,KARN,OBC,,,,,,
9811874,6/15/1992,M,X,WGL,KARN,OBC,,,,,,
9811907,8/14/2003,M,X,MAHB,KUN,OBC,,,,,,
9811908,6/13/2002,F,X,MAHB,URHYD,OBC,,,,,,
9811918,06-12-2004,F,X,MAHB,URHYD,OBC,,,,,,
9811929,03-04-2003,F,X,MAHB,URHYD,OBC,,,,,,
9811938,4/17/2003,M,UX,MAHB,KUN,OBC,,,,,,
9811939,6/21/2004,F,UX,MAHB,URHYD,OBC,,,,,,
9811942,08-08-2002,F,XII,MAHB,URHYD,OBC,,,,,,
9811964,08-06-2002,F,XII,MAHB,KUN,OBC,,,,,,
9811966,05-07-2004,M,UX,MAHB,URHYD,OBC,,,,,,
9811978,6/20/2000,F,XII,KARN,NIZA,OBC,,,,,,
9812006,8/14/1992,M,XII,ADI,NIZA,ST,,,,,,
9812010,07-04-2000,F,XII,ADI,NIZA,OBC,,,,,,
9812017,6/18/1993,F,GRAD,ADI,NIZA,GEN,,,,,,
9812137,10/13/2002,M,XII,MAHB,KUN,OBC,,,,,,
9812150,8/16/1991,M,XII,MAHB,KUN,OBC,,,,,,
9812152,08-10-2003,F,XII,WGL,NALG,OBC,,,,,,
9812159,02-02-1997,M,GRAD,MAHB,KUN,OBC,,,,,,
9812173,12-12-1999,M,XITI,WGL,KHAM,OBC,,,,,,
9812183,1/13/2002,M,X,WGL,KHAM,OBC,,,,,,
9812193,06-07-2001,M,GRAD,WGL,KHAM,OBC,,,,,,
9812200,8/23/2004,M,X,MAHB,KUN,SC,,,,,,
9812217,06-08-1993,F,X,MAHB,KUN,SC,,,,,,
9812226,4/20/1988,F,GRAD,WGL,KHAM,OBC,,,,,,
9812234,09-06-1984,M,GRAD,WGL,KHAM,OBC,,,,,,
9812239,7/31/2004,F,X,WGL,NALG,OBC,,,,,,
9812315,03-02-2003,F,X,WGL,NALG,OBC,,,,,,
9812321,06-10-2003,F,XII,MAHB,URHYD,OBC,,,,,,
9812340,01-01-2003,F,X,WGL,NALG,OBC,,,,,,
9812354,12/25/1976,F,OTH,WGL,KARN,OBC,,,,,,
9812370,4/14/2000,F,XII,WGL,KARN,OBC,,,,,,
9812383,01-01-2001,M,XII,WGL,NALG,OBC,,,,,,
9812385,01-01-1983,M,OTH,WGL,KARN,OBC,,,,,,
9812403,01-01-2005,F,X,WGL,NALG,OBC,,,,,,
9812416,01-01-2002,M,X,WGL,NALG,OBC,,,,,,
9812423,01-01-2004,F,X,WGL,NALG,OBC,,,,,,
9812428,01-01-2003,F,X,WGL,NALG,OBC,,,,,,
9812443,01-01-2002,F,X,WGL,NALG,OBC,,,,,,
9812452,01-01-2003,F,X,WGL,NALG,OBC,,,,,,
9812457,9/30/2000,M,X,MED,RANG,OBC,,,,,,
9812459,9/18/2005,F,UX,WGL,NALG,OBC,,,,,,
9812466,01-01-2003,F,X,WGL,NALG,OBC,,,,,,
9812471,01-01-2004,F,X,WGL,NALG,OBC,,,,,,
9812480,01-01-2004,F,UX,WGL,NALG,OBC,,,,,,
9812486,01-01-2004,F,X,WGL,NALG,OBC,,,,,,
9812491,01-02-2004,F,X,WGL,NALG,OBC,,,,,,
9812496,01-01-2004,M,X,WGL,NALG,OBC,,,,,,
9812503,01-01-2000,M,X,WGL,NALG,OBC,,,,,,
9812507,01-01-2001,M,X,WGL,NALG,OBC,,,,,,
9812514,12/17/2004,M,X,WGL,NALG,OBC,,,,,,
9812568,1/21/2004,M,X,ADI,NIZA,ST,,,,,,
9812573,05-08-2004,M,X,ADI,NIZA,OBC,,,,,,
9812630,01-01-2003,F,XII,MAHB,URHYD,SC,,,,,,
9812800,04-09-2006,F,X,WGL,NALG,GEN,,,,,,
9812810,11/25/2004,F,X,WGL,NALG,OBC,,,,,,
9812830,05-10-1996,M,X,WGL,NALG,OBC,,,,,,
9812866,04-02-2000,M,XII,WGL,NALG,OBC,,,,,,
9812876,11/25/2001,F,X,KARN,NIZA,OBC,,,,,,
9812947,06-05-1986,M,X,WGL,NALG,SC,,,,,,
9812951,08-12-1999,F,XII,WGL,NALG,OBC,,,,,,
9812964,05-05-1998,F,GRAD,WGL,NALG,OBC,,,,,,
9812975,01-01-2002,F,X,WGL,NALG,OBC,,,,,,
9812980,04-12-2000,F,XII,WGL,NALG,OBC,,,,,,
9812995,03-05-1995,F,GRAD,WGL,NALG,OBC,,,,,,
9813030,12-05-2000,M,XII,MED,RANG,OBC,,,,,,
9813048,6/22/1993,F,X,WGL,NALG,SC,,,,,,
9813053,01-01-2002,F,X,WGL,NALG,OBC,,,,,,
9813070,03-11-1991,M,GRAD,WGL,KARN,OBC,,,,,,
9813075,07-08-1997,F,XII,WGL,NALG,GEN,,,,,,
9813080,01-01-1986,M,GRAD,WGL,KARN,ST,,,,,,
9813091,07-02-1995,M,X,WGL,KARN,ST,,,,,,
9813105,01-01-2001,F,X,WGL,NALG,OBC,,,,,,
9813110,3/18/2002,F,X,MED,RANG,OBC,,,,,,
9813111,02-12-1982,F,GRAD,WGL,NALG,OBC,,,,,,
9813112,6/26/2000,M,X,WGL,KARN,ST,,,,,,
9813114,01-01-2003,M,UX,MED,RANG,OBC,,,,,,
9813134,03-03-2001,M,X,WGL,KARN,GEN,,,,,,
9813142,6/28/1993,F,GRAD,WGL,KARN,OBC,,,,,,
9813147,06-11-1993,M,GRAD,WGL,KARN,OBC,,,,,,
9813158,1/29/2003,M,X,PUD,PRT,OBC,,,,,,
9813161,04-09-1997,M,X,WGL,KARN,OBC,,,,,,
9813165,01-08-1996,M,X,WGL,KARN,OBC,,,,,,
9813241,11-12-2002,F,XII,WGL,NALG,OBC,,,,,,
9813248,08-11-2000,F,XII,WGL,NALG,OBC,,,,,,
9813255,07-11-2001,F,XII,WGL,NALG,OBC,,,,,,
9813449,8/15/1978,M,GRAD,WGL,NALG,GEN,,,,,,
9813468,12/27/2003,F,X,WGL,NALG,OBC,,,,,,
9813481,04-10-1994,F,GRAD,WGL,NALG,GEN,,,,,,
9813492,08-11-2000,F,XII,WGL,NALG,OBC,,,,,,
9813733,4/23/1996,M,X,WGL,KARN,OBC,,,,,,
9813734,2/27/2000,M,X,WGOD,KRS,GEN,,,,,,
9813742,7/27/1999,M,X,WGL,KARN,SC,,,,,,
9813753,6/25/1997,M,X,WGL,KARN,OBC,,,,,,
9813777,11-10-2002,M,X,WGL,KARN,GEN,,,,,,
9813788,06-04-1985,M,GRAD,WGL,KARN,OBC,,,,,,
9813793,1/16/1998,M,X,WGL,KARN,ST,,,,,,
9813819,5/22/1996,M,X,WGL,KARN,OBC,,,,,,
9813825,01-01-1982,M,XII,WGL,KARN,OBC,,,,,,
9813838,05-10-1994,M,X,WGL,KARN,ST,,,,,,
9813842,6/21/1999,M,X,WGL,KARN,SC,,,,,,
9813848,05-05-1977,M,X,WGL,KARN,SC,,,,,,
9813851,5/14/1994,M,X,WGL,KARN,OBC,,,,,,
9813864,10-10-1995,F,XII,WGL,KARN,SC,,,,,,
9813865,07-01-2000,M,X,WGL,KARN,OBC,,,,,,
9813879,01-01-1988,M,X,WGL,KARN,SC,,,,,,
9813887,06-09-2000,M,XII,WGOD,KRS,GEN,,,,,,
9813892,05-10-1994,M,X,WGL,KARN,ST,,,,,,
9813898,01-01-2003,M,X,WGL,KARN,SC,,,,,,
9813915,01-01-2005,F,X,WGL,KARN,SC,,,,,,
9813931,01-01-1992,M,X,WGL,KARN,SC,,,,,,
9813950,01-01-1978,M,X,WGL,KARN,SC,,,,,,
9813968,01-01-1997,M,X,WGL,KARN,SC,,,,,,
9813978,10/16/2000,M,X,WGL,KARN,OBC,,,,,,
9813981,03-04-2000,F,X,WGL,KARN,OBC,,,,,,
9813999,01-01-2001,F,X,WGL,KARN,OBC,,,,,,
9814002,01-01-1991,M,GRAD,WGL,KARN,OBC,,,,,,
9814010,01-01-1997,M,X,WGL,KARN,OBC,,,,,,
9814019,01-01-1985,M,GRAD,WGL,KARN,OBC,,,,,,
9814031,06-01-1985,F,X,WGL,KARN,OBC,,,,,,
9814273,5/15/2000,M,X,KARN,NIZA,OBC,,,,,,
9814355,6/20/2000,M,PD,NEL,CTT,SC,,,,,,
9814369,01-10-2005,M,UX,MAHB,URHYD,OBC,,,,,,
9814385,2/28/2001,M,XII,MAHB,URHYD,SC,,,,,,
9814401,08-11-1991,F,XII,MAHB,URHYD,OBC,,,,,,
9814414,6/30/2004,F,XII,MAHB,URHYD,SC,,,,,,
9814439,9/20/2002,F,XII,NEL,CTT,SC,,,,,,
9814487,8/26/2004,F,UX,PUD,PRT,OBC,,,,,,
9814503,04-02-1983,M,GRAD,NEL,CTT,SC,,,,,,
9814594,5/17/1991,M,GRAD,KHAM,WGL,ST,,,,,,
9814632,7/24/1999,M,XII,WGOD,EGOD,GEN,,,,,,
9814647,11-09-1999,F,PD,KHAM,WGL,OBC,,,,,,
9814674,06-06-1998,M,PD,WGOD,EGOD,GEN,,,,,,
9814696,5/23/2002,F,X,MAHB,URHYD,SC,,,,,,
9814722,08-08-1999,F,XII,MAHB,URHYD,SC,,,,,,
9814723,3/13/2003,F,X,WGOD,EGOD,GEN,,,,,,
9814760,1/17/1994,M,GRAD,WGOD,EGOD,GEN,,,,,,
9814781,6/25/1993,M,XII,VIZ,VIJ,OBC,,,,,,
9814788,06-10-1994,F,GRAD,WGOD,EGOD,GEN,,,,,,
9814816,8/20/1993,F,GRAD,WGOD,EGOD,GEN,,,,,,
9815038,07-06-2003,M,XII,VIZ,VIJ,OBC,,,,,,
9815142,6/30/1996,F,XII,MAHB,URHYD,OBC,,,,,,
9815259,01-01-2006,M,UX,MAHB,URHYD,OBC,,,,,,
9815264,11-06-2005,F,UX,MAHB,URHYD,OBC,,,,,,
9815289,04-03-2002,F,XII,MAHB,URHYD,OBC,,,,,,
9815292,01-01-2005,M,UX,MAHB,URHYD,OBC,,,,,,
9815296,01-01-2005,M,UX,MAHB,URHYD,OBC,,,,,,
9815299,01-01-2004,F,XII,MAHB,URHYD,OBC,,,,,,
9815303,01-01-2003,M,X,MAHB,URHYD,OBC,,,,,,
9815307,01-01-2001,F,X,MAHB,URHYD,OBC,,,,,,
9815313,03-09-2005,F,UX,MAHB,URHYD,OBC,,,,,,
9815317,04-06-2003,M,UX,MAHB,URHYD,OBC,,,,,,
9815331,01-01-2007,F,UX,MAHB,URHYD,OBC,,,,,,
9815347,3/19/1997,M,GRAD,MAHB,URHYD,OBC,,,,,,
9815352,8/24/2006,F,UX,MAHB,URHYD,OBC,,,,,,
9815356,01-01-2005,F,UX,MAHB,URHYD,OBC,,,,,,
9815434,1/26/2005,M,UX,MAHB,URHYD,OBC,,,,,,
9815474,5/17/1993,M,PD,KARN,WGL,SC,,,,,,
9815491,06-05-2003,M,XII,MAHB,URHYD,OBC,,,,,,
9815495,09-02-2000,F,XII,MAHB,URHYD,OBC,,,,,,
9815711,10-05-1997,F,GRAD,KHAM,WGL,OBC,,,,,,
9815735,01-01-2004,F,XII,ADI,URHYD,ST,,,,,,
9815761,8/19/2001,F,XII,KHAM,WGL,OBC,,,,,,
9815782,05-11-1982,F,XII,KHAM,WGL,OBC,,,,,,
9815792,11-06-1992,M,GRAD,KHAM,WGL,ST,,,,,,
9815820,07-12-1996,F,XII,KHAM,WGL,ST,,,,,,
9815822,07-12-1987,M,GRAD,NEL,CTT,SC,,,,,,
9815853,8/25/1993,M,GRAD,KHAM,WGL,ST,,,,,,
9815861,1/15/1992,M,GRAD,KHAM,WGL,ST,,,,,,
9815878,10/14/1990,M,XII,KHAM,WGL,ST,,,,,,
9815883,6/23/1987,F,GRAD,WGL,KARN,SC,,,,,,
9815889,11/25/1995,M,XII,WGL,KARN,OBC,,,,,,
9815893,6/20/1998,M,X,WGL,KARN,ST,,,,,,
9815896,07-10-1991,M,X,WGL,KARN,OBC,,,,,,
9815901,06-07-1997,F,X,WGL,KARN,SC,,,,,,
9815908,06-10-1992,M,GRAD,KHAM,WGL,ST,,,,,,
9815913,12-06-1997,F,GRAD,KHAM,WGL,ST,,,,,,
9815924,06-08-2004,F,X,KHAM,WGL,GEN,,,,,,
9815929,01-01-1980,M,X,WGL,KARN,SC,,,,,,
9815930,01-01-1999,M,XII,ADI,URHYD,OBC,,,,,,
9815933,01-01-2001,F,X,WGL,KARN,OBC,,,,,,
9815935,03-09-2005,F,UX,ADI,URHYD,GEN,,,,,,
9815937,01-01-2002,F,XII,WGL,KARN,SC,,,,,,
9815938,12-07-2002,F,X,ADI,URHYD,GEN,,,,,,
9815942,01-01-1988,M,XII,WGL,KARN,SC,,,,,,
9815944,4/21/2001,F,XII,ADI,URHYD,GEN,,,,,,
9815951,5/31/2000,M,X,WGL,KARN,OBC,,,,,,
9815952,5/25/2000,F,XII,ADI,URHYD,GEN,,,,,,
9815954,5/28/1995,M,GRAD,WGL,KARN,OBC,,,,,,
9815955,6/29/2004,F,UX,ADI,URHYD,GEN,,,,,,
9815960,4/30/2005,F,UX,ADI,URHYD,OBC,,,,,,
9815961,01-01-1982,F,X,WGL,KARN,OBC,,,,,,
9815966,8/21/2004,M,UX,ADI,URHYD,OBC,,,,,,
9815972,01-01-1978,M,UX,WGL,KARN,GEN,,,,,,
9815977,8/13/2006,M,UX,ADI,URHYD,GEN,,,,,,
9815980,9/25/2000,M,X,VIZ,VIJ,OBC,,,,,,
9815983,08-07-1999,M,X,ADI,URHYD,GEN,,,,,,
9815987,05-06-1988,M,GRAD,WGL,KARN,OBC,,,,,,
9815991,05-06-2002,M,XII,ADI,URHYD,ST,,,,,,
9815993,01-01-1994,F,X,WGL,KARN,SC,,,,,,
9815995,6/15/1995,M,X,WGL,KARN,OBC,,,,,,
9815999,10-02-1992,F,X,WGL,KARN,SC,,,,,,
9816007,01-01-1985,M,X,WGL,KARN,SC,,,,,,
9816018,06-08-1982,F,UX,WGL,KARN,OBC,,,,,,
9816022,01-10-1988,F,XII,WGL,KARN,SC,,,,,,
9816025,11-12-1998,F,X,WGL,KARN,OBC,,,,,,
